feature,activation_frequency,auroc,status,mean_active_positive,mean_active_negative,abs_auroc_gap
13065,0.26753304951826123,0.58767513141737,ranked,1.0297430753707886,0.5420867204666138,0.08767513141737004
30934,0.1779632534169841,0.42667804907979984,ranked,0.08741718530654907,0.532141923904419,0.07332195092020016
8361,0.28655052655164687,0.43056453603458344,ranked,0.38554540276527405,0.7786096930503845,0.06943546396541656
12826,0.3430427963253417,0.5680027428871237,ranked,1.3236613273620605,0.8860536813735962,0.06800274288712371
14837,0.49532265292404215,0.5677218812841822,ranked,9.0397310256958,6.6671953201293945,0.06772188128418222
11672,0.3159870042572261,0.43603236430210657,ranked,0.5727985501289368,1.0046195983886719,0.06396763569789343
26488,0.45569123907685416,0.4412914041554599,ranked,5.478878021240234,7.555655002593994,0.05870859584454008
4642,0.20630741653596235,0.5529779446325132,ranked,0.5624260902404785,0.35324761271476746,0.05297794463251315
18865,0.21896706251400402,0.5522322484547697,ranked,1.5490690469741821,1.189515233039856,0.0522322484547697
7669,0.22638920008962582,0.552072206264249,ranked,0.7187405228614807,0.4605052173137665,0.05207220626424902
6389,0.2050750616177459,0.4497914514272485,ranked,0.24708294868469238,0.485830694437027,0.05020854857275148
8059,0.12429979834192248,0.5495453533494309,ranked,2.5131139755249023,1.2821987867355347,0.04954535334943089
8796,0.38463477481514674,0.4521048735641419,ranked,1.1996967792510986,1.6525498628616333,0.04789512643585808
15408,0.1917712301142729,0.4528814458139483,ranked,0.38641422986984253,0.8307271003723145,0.04711855418605171
32328,0.241681604302039,0.546976629290499,ranked,2.1953952312469482,1.5626590251922607,0.04697662929049895
22051,0.2318227649563074,0.45393636048926833,ranked,0.3531518876552582,0.6188905835151672,0.04606363951073167
27103,0.21765068339681828,0.5432275793321268,ranked,1.1798462867736816,0.8902398943901062,0.04322757933212684
19319,0.273834864440959,0.45898264640055,ranked,0.504173219203949,0.8260836601257324,0.041017353599450024
14267,0.268569347972216,0.45954347371167303,ranked,0.809163510799408,1.2681992053985596,0.040456526288326966
12546,0.41919672865785346,0.46000236841996467,ranked,2.192089080810547,3.0741565227508545,0.03999763158003533
26280,0.11340466054223616,0.46003542103885775,ranked,0.07081267237663269,0.2851449251174927,0.03996457896114225
18887,0.3825341698409142,0.539110782829808,ranked,2.0789592266082764,1.680084228515625,0.039110782829807955
6765,0.19017477033385616,0.5388119892894349,ranked,1.6338444948196411,1.0457990169525146,0.038811989289434856
27831,0.16073829262827694,0.5384405468285482,ranked,0.28674790263175964,0.1865687519311905,0.03844054682854825
29014,0.17398610799910375,0.4634740841854837,ranked,0.3581336736679077,0.672421395778656,0.03652591581451631
11211,0.34441519157517364,0.5358494647188893,ranked,1.184066653251648,0.9736986756324768,0.03584946471888928
16186,0.1436813802375084,0.5355620313487448,ranked,0.5641704797744751,0.32766860723495483,0.035562031348744805
29521,0.3048117857943088,0.5353437756579766,ranked,1.2352354526519775,0.9553982615470886,0.03534377565797664
23426,0.2315426842930764,0.5352130480426963,ranked,0.7869720458984375,0.5549819469451904,0.035213048042696315
10388,0.24081335424602285,0.4648529757501116,ranked,1.5492218732833862,2.3205559253692627,0.035147024249888414
22556,0.27784001792516244,0.5347009894228024,ranked,0.4320676326751709,0.34517595171928406,0.03470098942280242
175,0.11822204794980955,0.4662507569327763,ranked,0.16167759895324707,0.45661377906799316,0.03374924306722371
24175,0.2338393457315707,0.5337048443203395,ranked,0.6938352584838867,0.5356956124305725,0.03370484432033949
2336,0.20409477929643738,0.5332040812763814,ranked,0.5134209394454956,0.39803600311279297,0.033204081276381414
28603,0.2443423706027336,0.5331691020624879,ranked,0.6951884627342224,0.5355449914932251,0.03316910206248791
24079,0.2290219583239973,0.46695198976934243,ranked,0.6204729080200195,0.8762170076370239,0.033048010230657565
8977,0.25414519381581896,0.4670650045060979,ranked,0.43001788854599,0.6198703050613403,0.03293499549390211
18332,0.19034281873179476,0.4679472698699684,ranked,1.1088825464248657,1.929917812347412,0.032052730130031626
2524,0.18014788259018596,0.4689669441457754,ranked,0.21714340150356293,0.323067843914032,0.03103305585422461
21867,0.32391328702666367,0.5301904457693726,ranked,0.7950064539909363,0.6563204526901245,0.030190445769372576
10931,0.12948129061169616,0.5300545730782311,ranked,0.3176426589488983,0.208464115858078,0.030054573078231117
27684,0.19476809321084473,0.5299353488640033,ranked,3.1738529205322266,2.309957265853882,0.029935348864003286
23258,0.1943479722159982,0.5298992996316038,ranked,0.49184468388557434,0.37846454977989197,0.02989929963160376
29965,0.30223504369258347,0.4701885233308745,ranked,0.7020874619483948,0.8783020973205566,0.02981147666912548
22544,0.19079094779296438,0.5296784826366945,ranked,1.380792260169983,0.9801720976829529,0.02967848263669448
26197,0.15634102621555007,0.4704625154711756,ranked,0.28178471326828003,0.5150988101959229,0.029537484528824376
2373,0.1617745910822317,0.4707051204019648,ranked,0.7225550413131714,1.2978934049606323,0.029294879598035173
11109,0.4026159533945776,0.5292199586434757,ranked,1.9388151168823242,1.7455297708511353,0.029219958643475707
409,0.13250616177459107,0.4709405076226209,ranked,0.18047800660133362,0.3111647665500641,0.029059492377379093
12717,0.11662558816939278,0.4710511267536395,ranked,0.16544845700263977,0.3003791570663452,0.028948873246360474
5095,0.11508514452162223,0.528928658041093,ranked,1.241094946861267,0.6918925046920776,0.028928658041093014
24130,0.13060161326462022,0.47115300599596804,ranked,0.21339592337608337,0.45419105887413025,0.028846994004031956
3687,0.40880573605198295,0.4712892578275253,ranked,1.474653720855713,1.7532802820205688,0.028710742172474712
18993,0.20403876316379116,0.47148974727926596,ranked,0.3759671151638031,0.6028926372528076,0.02851025272073404
29769,0.4873963701546045,0.4716241118340878,ranked,4.799460411071777,5.789169788360596,0.02837588816591219
16069,0.13261819403988348,0.4718796328150332,ranked,0.3120536804199219,0.508501410484314,0.0281203671849668
32139,0.08724512659645978,0.5275851388730117,ranked,0.6215857267379761,0.29812851548194885,0.027585138873011728
30496,0.1011371274927179,0.5275119226460986,ranked,0.28682583570480347,0.16938114166259766,0.027511922646098586
24601,0.1784673986107999,0.47264189321626465,ranked,0.2741850018501282,0.4250059127807617,0.027358106783735348
8488,0.1490869370378669,0.5269750233078676,ranked,1.7584620714187622,1.172647476196289,0.026975023307867607
10453,0.09948465157965494,0.47310872740570264,ranked,0.13741539418697357,0.3650943636894226,0.026891272594297355
29265,0.0987004257226081,0.4731145437005219,ranked,0.13726767897605896,0.2699194848537445,0.026885456299478083
16889,0.12847300022406452,0.5268762080817863,ranked,0.21232081949710846,0.14661933481693268,0.026876208081786257
6283,0.15824557472552095,0.5264869263622365,ranked,0.8362491726875305,0.6353870630264282,0.026486926362236485
16149,0.1379677347075958,0.5263831738854102,ranked,1.9096918106079102,1.2852141857147217,0.026383173885410227
32692,0.2207315706923594,0.5256702663324929,ranked,0.6549198031425476,0.5385834574699402,0.02567026633249292
14403,0.21714653820300248,0.4745445855198781,ranked,1.1291393041610718,1.6062041521072388,0.025455414480121896
4507,0.1516636791395922,0.47462879962728977,ranked,0.33225739002227783,0.523834764957428,0.025371200372710234
32068,0.12177907237284338,0.5248785537420922,ranked,0.2174747735261917,0.14960473775863647,0.024878553742092246
9460,0.12110687878108896,0.47534277439026584,ranked,0.190675288438797,0.41485360264778137,0.024657225609734157
14168,0.12253529016356711,0.5245513359043436,ranked,1.3642600774765015,0.8873135447502136,0.024551335904343552
